idx,arquivo,ref_idx,mse_gray_ref,ssim_gray_ref,ssim_color_ref,mse_gray_prev,ssim_gray_prev,lap_var
22,frame_000020.jpg,18,0.028510935604572296,0.3436269253365224,0.34314075112342834,0.03961405158042908,0.1043199237504901,5049.958843474602
23,frame_000021.jpg,18,0.04087481647729874,0.24525734751724756,0.2454601675271988,0.03162287548184395,0.37289616415633525,4498.935818064712
24,frame_000022.jpg,18,0.041558995842933655,0.24285483689677775,0.24224798381328583,0.018209680914878845,0.5626754675950921,4299.6216155305665
25,frame_000023.jpg,18,0.04141741618514061,0.25375327940556625,0.25309517979621887,0.022883929312229156,0.4552809217181982,4538.376689990131
26,frame_000024.jpg,18,0.042724914848804474,0.2497559510263178,0.24835382401943207,0.013596607372164726,0.6077095723095421,5394.583775974538
27,frame_000025.jpg,18,0.04031163454055786,0.27190567100058843,0.27142783999443054,0.016891345381736755,0.5999253103700174,4954.176209335867
28,frame_000026.jpg,18,0.056412652134895325,0.15722215699138625,0.15606258809566498,0.03841886669397354,0.2728473610815248,4935.9719636033615
29,frame_000027.jpg,18,0.05309825390577316,0.1965214336097724,0.19516535103321075,0.0087241530418396,0.7297824666226359,4580.468523604117
30,frame_000028.jpg,18,0.05457538366317749,0.18797898312022618,0.18756528198719025,0.020666372030973434,0.43998723192771083,4992.333118533872
31,frame_000029.jpg,18,0.052962906658649445,0.19671185018603787,0.19556812942028046,0.019233515486121178,0.4945764848583309,4740.379760466855
32,frame_000030.jpg,18,0.05117429792881012,0.22979268272073702,0.22816841304302216,0.011955756694078445,0.6712191947667366,4556.389857045603
33,frame_000031.jpg,18,0.05854113772511482,0.1706612800057955,0.1699843853712082,0.029691938310861588,0.4520693367143704,4192.608785113221
34,frame_000032.jpg,18,0.053838349878787994,0.21776751209025333,0.21628440916538239,0.04099343717098236,0.22762582726931213,3695.350440635813
35,frame_000033.jpg,18,0.06045094132423401,0.16526080356271794,0.16408467292785645,0.028701622039079666,0.2958899691232735,3500.3856206158507
36,frame_000034.jpg,18,0.05848027765750885,0.18807050017472463,0.1872604638338089,0.010276079177856445,0.6915090655089062,3412.2652710128386
37,frame_000035.jpg,18,0.05816927179694176,0.18757532962880716,0.18679629266262054,0.020397495478391647,0.42129997543053993,3343.819625168995
38,frame_000036.jpg,18,0.05189055949449539,0.232211934064529,0.2301573008298874,0.03862162306904793,0.19020959010774524,4168.655441447835
39,frame_000037.jpg,18,0.05464798957109451,0.21721604603304126,0.21521033346652985,0.016842160373926163,0.6146617569273135,3834.2650520399307
40,frame_000038.jpg,18,0.07618691027164459,0.17759158487926555,0.17213506996631622,0.09222188591957092,0.14464345668084583,1014.8151548132859
41,frame_000039.jpg,18,0.07564332336187363,0.1751418540897029,0.16946536302566528,0.00019118812633678317,0.9759081379370611,1172.1483122861398
42,frame_000040.jpg,18,0.07822021842002869,0.1606205339337381,0.1560768038034439,0.003486486617475748,0.7977964532480529,870.9476668714752
43,frame_000041.jpg,18,0.07737290859222412,0.1624629701785427,0.15796642005443573,0.0018160453764721751,0.8577822007437782,1059.053425049848
44,frame_000042.jpg,18,0.07425223290920258,0.176055209909007,0.17149847745895386,0.0017178028356283903,0.9028981332487587,889.2900107563406
45,frame_000043.jpg,18,0.08075316995382309,0.14607638680730772,0.14204353094100952,0.004616247955709696,0.7578744716843298,1092.247727022179
46,frame_000044.jpg,18,0.08335882425308228,0.15264696478461295,0.14934808015823364,0.006626578979194164,0.6302524798577549,865.0718656466604
47,frame_000045.jpg,18,0.08678223192691803,0.14878969846901824,0.1462901085615158,0.003219994716346264,0.8265823630615926,808.0536860116302
48,frame_000046.jpg,18,0.07797300815582275,0.16581763438438965,0.1620171219110489,0.009885692037642002,0.6254134603103221,858.220686998345
49,frame_000047.jpg,18,0.07660140097141266,0.17138214319867107,0.16700081527233124,0.0019166686106473207,0.8596056055868427,1120.0628525970847
50,frame_000048.jpg,18,0.07245118916034698,0.19222736364714996,0.18810458481311798,0.010023914277553558,0.6803314706969237,979.9961788757519
51,frame_000049.jpg,18,0.07259662449359894,0.18272508396662043,0.17802642285823822,0.004203741438686848,0.7647771705102069,955.7431157479751
52,frame_000050.jpg,18,0.0780654102563858,0.17767002056588435,0.1733943670988083,0.007820145227015018,0.6087416817032913,915.0966810966812
53,frame_000051.jpg,18,0.08612840622663498,0.1461644076563737,0.14323319494724274,0.005145293660461903,0.705062314541623,1133.212111683229
54,frame_000052.jpg,18,0.0854925811290741,0.14354744500531208,0.14048315584659576,0.005418380722403526,0.8127373723845974,943.9196620521057
55,frame_000053.jpg,18,0.07888010889291763,0.16415121353536688,0.15936380624771118,0.007735897786915302,0.5788185719529092,962.2646669203762
56,frame_000054.jpg,18,0.07747644186019897,0.17040562474117166,0.16610589623451233,0.003931431099772453,0.7808842823253669,964.656431450422
57,frame_000055.jpg,18,0.07577924430370331,0.17526325723518152,0.17025524377822876,0.00835119653493166,0.5885733101334042,1219.34071424417
58,frame_000056.jpg,18,0.07618147134780884,0.17840003215486192,0.17372818291187286,0.0010035315062850714,0.9145887865568082,991.7770112255849
59,frame_000057.jpg,18,0.07753276079893112,0.17752041476514122,0.1724652498960495,0.0016727031907066703,0.8952307785801269,1078.549352791744
60,frame_000058.jpg,18,0.07641301304101944,0.17883844391491685,0.17404107749462128,0.0034097135066986084,0.8273600975534703,1101.9925464778855
61,frame_000059.jpg,18,0.07687804102897644,0.17504539028491112,0.16932278871536255,0.005617049057036638,0.6317754161712363,1217.4580389565233
62,frame_000060.jpg,18,0.0818055272102356,0.16543100362257787,0.16099075973033905,0.01859266683459282,0.34244088075117396,1127.5226890988815
63,frame_000061.jpg,18,0.07949525117874146,0.17568978512179403,0.1714491993188858,0.0021250538993626833,0.8642863003755915,1181.4539585730922
64,frame_000062.jpg,18,0.08115334808826447,0.1637821075988321,0.1593903750181198,0.0040772114880383015,0.828862356072242,1306.3068723743997
65,frame_000063.jpg,18,0.08051635324954987,0.17285225034881874,0.16825616359710693,0.004135305993258953,0.8274003520108625,1336.2419889466496
66,frame_000064.jpg,18,0.0763632133603096,0.1762143385633379,0.172202467918396,0.00831326749175787,0.6115972670556855,1237.4305580463595
67,frame_000065.jpg,18,0.07607811689376831,0.17981098074294155,0.1753409504890442,0.004145960323512554,0.8511267901113554,1212.8874193814306
68,frame_000066.jpg,18,0.0774516835808754,0.1833504437948005,0.17842823266983032,0.0037628035061061382,0.7663917559018911,998.8166249334103
69,frame_000067.jpg,18,0.07781364768743515,0.18281212490690182,0.17893750965595245,0.001224424340762198,0.9070654542041011,1244.331778454573
70,frame_000068.jpg,18,0.08055268228054047,0.1710994354844317,0.16681008040905,0.006963228341192007,0.5954842099441892,1020.4374965706447
71,frame_000069.jpg,18,0.08195524662733078,0.17102034679930625,0.16693991422653198,0.002476360648870468,0.852807837976992,1019.764906671856
72,frame_000070.jpg,18,0.08083595335483551,0.1807603319854016,0.17656636238098145,0.003024457022547722,0.841190654965047,1060.590246105751
73,frame_000071.jpg,18,0.08917376399040222,0.14423799345340227,0.14251911640167236,0.00685016717761755,0.6128507002405615,1395.890054877353
74,frame_000072.jpg,18,0.08874024450778961,0.14886576083988642,0.1458946019411087,0.010135941207408905,0.5759331374189482,1141.269673210008
75,frame_000073.jpg,18,0.09009663760662079,0.137125646944612,0.134978786110878,0.007708982098847628,0.5548665097558788,1212.2008316530737
76,frame_000074.jpg,18,0.08398135006427765,0.16505065707036798,0.16111868619918823,0.005910106934607029,0.6843326958138987,959.9135966764965
77,frame_000075.jpg,18,0.09001846611499786,0.1429275960116931,0.13924908638000488,0.011144774965941906,0.5979486340645167,1420.8925444144147
78,frame_000076.jpg,18,0.09546621143817902,0.1302430560631176,0.12776608765125275,0.0035833860747516155,0.8279841004999423,1079.824589978704
79,frame_000077.jpg,18,0.09237612783908844,0.13632404739047366,0.13351821899414062,0.0024549062363803387,0.8527021542205924,1140.2948578232779
80,frame_000078.jpg,18,0.08925440162420273,0.15028983954960703,0.14597497880458832,0.002341699553653598,0.8502541825001025,1249.3389587964639
81,frame_000079.jpg,18,0.0869881808757782,0.15407805095082397,0.14934644103050232,0.003994022496044636,0.7458245592842,1494.0463359627406
82,frame_000080.jpg,18,0.09014928340911865,0.15168700651225217,0.14762230217456818,0.004154006950557232,0.7409059267009371,1194.6072683612078
83,frame_000081.jpg,18,0.08886319398880005,0.15266756204339857,0.14837084710597992,0.0020615491084754467,0.8457932289363816,1168.1623006244088
84,frame_000082.jpg,18,0.08897905051708221,0.14673274106490444,0.14213259518146515,0.0023700138553977013,0.8311477055618335,1204.5468911377586
85,frame_000083.jpg,18,0.08667068928480148,0.14765666064347396,0.1430516093969345,0.0020086399745196104,0.8530307130426871,1196.2220944483838
86,frame_000084.jpg,18,0.08349601924419403,0.15560371641151532,0.15127581357955933,0.008243441581726074,0.5583811647028999,1143.4329373739233
87,frame_000085.jpg,18,0.08275850117206573,0.15602070673791613,0.15203998982906342,0.0019150293665006757,0.8848012088324347,1026.4460659595102
88,frame_000086.jpg,18,0.08476798236370087,0.15511497732267387,0.1513722836971283,0.002463426673784852,0.8472090399175435,1183.9853930720355
89,frame_000087.jpg,18,0.085137277841568,0.14645761327204748,0.14334659278392792,0.005373515188694,0.7091028601213881,1084.099802615687
90,frame_000088.jpg,18,0.0827295333147049,0.1604708631824115,0.1559993326663971,0.004293943289667368,0.7854184585593965,1138.409816508278
91,frame_000089.jpg,18,0.26076874136924744,0.0630402121241975,0.05909644439816475,0.2690469026565552,0.12926011268614113,293.2720952624182
92,frame_000090.jpg,18,0.25943803787231445,0.07070729267449202,0.0662430003285408,0.00208659446798265,0.8250570972924327,218.58523259318991
93,frame_000091.jpg,18,0.2600635290145874,0.06583244460210756,0.06087791547179222,0.0032438915222883224,0.7578353886162241,218.6530343477905
94,frame_000092.jpg,18,0.2618008255958557,0.0681243368099822,0.06322520971298218,0.0021725583355873823,0.8055103357521909,261.1692808235909
95,frame_000093.jpg,18,0.25909024477005005,0.06456330719213837,0.05997021496295929,0.002570420503616333,0.7912871184393833,258.983545452633
96,frame_000094.jpg,18,0.2593856751918793,0.0661341896938516,0.06151379272341728,0.00040438410360366106,0.9515434715904173,287.9088594739891
97,frame_000095.jpg,18,0.2596597671508789,0.06336571790681854,0.05925491824746132,0.0013340427540242672,0.86568504972062,289.63154649763766
98,frame_000096.jpg,18,0.2566738724708557,0.06584579771469903,0.06155869737267494,0.0013378001749515533,0.8717370732042015,279.10601283480526
99,frame_000097.jpg,18,0.2572717070579529,0.06685207620920146,0.06218882277607918,0.0014525782316923141,0.8537374791110042,269.84406242624823
100,frame_000098.jpg,18,0.25830376148223877,0.05984645770036506,0.056265849620103836,0.0014001710806041956,0.8701209107513862,265.1916819565381
101,frame_000099.jpg,18,0.2589905560016632,0.06375084488904169,0.05999397858977318,0.0008567492477595806,0.916671855378102,309.99911431801377
102,frame_000100.jpg,18,0.256419837474823,0.06894700017553533,0.06423567980527878,0.001051967847160995,0.8973114444062946,311.7708574822486
103,frame_000101.jpg,18,0.2549669146537781,0.07279417375272404,0.06836839765310287,0.0023620212450623512,0.7983317501302288,284.04717167038154
104,frame_000102.jpg,18,0.2546902298927307,0.06907946615197012,0.0641794502735138,0.000944577855989337,0.9011826900285955,274.82985021395666
105,frame_000103.jpg,18,0.25688421726226807,0.06762309028814972,0.06262100487947464,0.0005687440279871225,0.9373473731010664,305.7695894145991
106,frame_000104.jpg,18,0.2582843601703644,0.06433775344757875,0.06064824387431145,0.004682398866862059,0.6827252991633979,297.8617526124111
107,frame_000105.jpg,18,0.25465503334999084,0.07347269096932703,0.0683564841747284,0.004169650841504335,0.7484880320619836,306.13884525191816
108,frame_000106.jpg,18,0.2560785412788391,0.07739314181874543,0.07349037379026413,0.008918771520256996,0.4999134772492918,259.22138959245274
109,frame_000107.jpg,18,0.2563171982765198,0.06692744727284232,0.06210225820541382,0.01234554871916771,0.3651488894037499,313.18167932852646
110,frame_000108.jpg,18,0.25634464621543884,0.07189012286203836,0.0670202299952507,0.0010792204411700368,0.8941097284262297,332.84500881388004
111,frame_000109.jpg,18,0.2555280327796936,0.07029542453592748,0.06573247164487839,0.00035091483732685447,0.962193131958852,306.23500468681704
112,frame_000110.jpg,18,0.2572101652622223,0.06787476941801648,0.06385680288076401,0.002814084757119417,0.7720934713533006,287.3703881641615
113,frame_000111.jpg,18,0.2585548758506775,0.06548486228261946,0.06129792332649231,0.0002848396834451705,0.9687983605890977,306.6818447414425
114,frame_000112.jpg,18,0.26020917296409607,0.055532856644891895,0.05187224969267845,0.0018807502929121256,0.8269041032026336,277.61506808265244
115,frame_000113.jpg,18,0.25682586431503296,0.06174751924400767,0.05727916583418846,0.005068100057542324,0.6762545632390723,262.52652164657223
116,frame_000114.jpg,18,0.257874995470047,0.06047162558791492,0.05624618008732796,0.0010771271772682667,0.888566991519244,223.1134131484982
117,frame_000115.jpg,18,0.2614794373512268,0.05469188794465578,0.050473954528570175,0.002222711918875575,0.8040291154774466,260.31645947405764
118,frame_000116.jpg,18,0.26352983713150024,0.0660255638699175,0.06195425987243652,0.001633368548937142,0.8655751025393743,256.8088813389559
119,frame_000117.jpg,18,0.27019941806793213,0.048144114288472935,0.04430237412452698,0.004085245542228222,0.7423139667982237,229.47022338347105
120,frame_000118.jpg,18,0.2709965705871582,0.044029415949042576,0.03984157368540764,0.002465677447617054,0.7661691419398532,229.56973041528613
121,frame_000119.jpg,18,0.27020263671875,0.0514471335181291,0.04670972749590874,0.001560782897286117,0.8388224900735196,146.88816797427256
122,frame_000120.jpg,18,0.2780481278896332,0.06438233927385331,0.0614079125225544,0.006177016533911228,0.6097184311437955,168.87035735140387
123,frame_000121.jpg,18,0.27554094791412354,0.07882382817456063,0.07585924863815308,0.004499244038015604,0.6262214696395385,160.8998562262992
124,frame_000122.jpg,18,0.26427775621414185,0.06811952948707467,0.0646633580327034,0.007556380704045296,0.49699164628080666,69.02265099826388
125,frame_000123.jpg,18,0.2679608166217804,0.07495066644336183,0.07164443284273148,0.002967619802802801,0.6747256323018854,64.22339014859708
126,frame_000124.jpg,18,0.2776741683483124,0.08844661415481514,0.08445117622613907,0.0025913177523761988,0.7214695896788488,49.665509588732256
127,frame_000125.jpg,18,0.2937275767326355,0.11504718931892746,0.10903497785329819,0.008172049187123775,0.4071870591944655,54.168740192306124
128,frame_000126.jpg,18,0.09226042032241821,0.10289948355115379,0.09945326298475266,0.14905479550361633,0.10923013853399141,2779.033120953316
129,frame_000127.jpg,18,0.09227447956800461,0.0935756925816522,0.0911882147192955,0.010991285555064678,0.6200200374293511,2283.2503446834544
130,frame_000128.jpg,18,0.08779754489660263,0.1430971630336017,0.13987505435943604,0.027711521834135056,0.3999200542204875,2348.456563225711
131,frame_000129.jpg,18,0.08873745799064636,0.12991302273726107,0.12724505364894867,0.005908336956053972,0.7719362467042071,2349.2894739907433
132,frame_000130.jpg,18,0.08816657960414886,0.13485576574043556,0.13167338073253632,0.01750238984823227,0.5688461537768021,2250.0565942173166
133,frame_000131.jpg,18,0.08955530822277069,0.12563932644594925,0.12449371814727783,0.021211756393313408,0.4595616382533535,2195.1208325128646
134,frame_000132.jpg,18,0.08985535800457001,0.12136322454130473,0.11942476779222488,0.004761899821460247,0.8266182118228591,2073.8808076558616
135,frame_000133.jpg,18,0.0930669754743576,0.13186178541678562,0.12886881828308105,0.03791084140539169,0.2533325173766804,2457.3240151275218
136,frame_000134.jpg,18,0.09102796018123627,0.13914332004192442,0.13815437257289886,0.04018577188253403,0.3064178342586208,2239.1289583468056
137,frame_000135.jpg,18,0.09443448483943939,0.12784692699468403,0.12470642477273941,0.02613324671983719,0.44383337797054156,2626.82836516957
138,frame_000136.jpg,18,0.09175628423690796,0.13894245411865427,0.13666142523288727,0.027123790234327316,0.40650916806485354,2256.4450923333334
139,frame_000137.jpg,18,0.09578396379947662,0.11104771375361983,0.10759279876947403,0.02403447963297367,0.566189953298133,2237.204796446694
140,frame_000138.jpg,18,0.09150909632444382,0.13540411255539853,0.13366194069385529,0.010481562465429306,0.6819197247978498,2048.5100499304367
141,frame_000139.jpg,18,0.09255483001470566,0.16566628953953305,0.16270001232624054,0.028105037286877632,0.3995794878331621,2256.3285708353314
142,frame_000140.jpg,18,0.09092071652412415,0.1270112646932959,0.12573908269405365,0.021813593804836273,0.3920023821409149,2160.2799799143386
143,frame_000141.jpg,18,0.09210159629583359,0.10459253392564129,0.10208936780691147,0.01842724159359932,0.510891295819533,2098.7218032711744
144,frame_000142.jpg,18,0.08245456218719482,0.13643490901607094,0.13498574495315552,0.022102996706962585,0.4161095095642663,1804.199181003386
145,frame_000143.jpg,18,0.08551806211471558,0.1263117852743571,0.12203999608755112,0.0196085087954998,0.47189959986802343,2155.8658418161895
146,frame_000144.jpg,18,0.08019369095563889,0.13247010630513772,0.128901407122612,0.013003328815102577,0.5872017504546162,1749.2465046490906
147,frame_000145.jpg,18,0.07917764782905579,0.14171674269508688,0.13826705515384674,0.010575191117823124,0.6387188163882559,1633.7496496696067
148,frame_000146.jpg,18,0.07745924592018127,0.13881221900082982,0.13550855219364166,0.00963122770190239,0.7036456048967189,1546.0335910315816
149,frame_000147.jpg,18,0.08049344271421432,0.11490923933631035,0.11102059483528137,0.00804730225354433,0.6683174357568169,1709.6131448143744
150,frame_000148.jpg,18,0.08048196136951447,0.1355304729271434,0.13139648735523224,0.026156606152653694,0.4142278474961249,1368.8567651777555
